"Number","skills","Month_Exper"
"47451","Smarty","28"
"47451","Git","28"
"47451","Yii","28"
"47451","Backbone","28"
"47451","Jade","28"
"47451","LESS","28"
"47451","Git","28"
"47451","API (Facebook","28"
"47451","Google","28"
"47451","Instagram)","28"
"47452","C#","0"
"47452","SQL","0"
"47452","XML","0"
"47452","HTML","0"
"47452","XPath","0"
"47452","","0"
"47453","","14"
"47456","","0"
"47457","","28"
"47458","","0"
"47459","Java 5/6","0"
"47459","Spring 2","0"
"47459","Hibernate 3","0"
"47459","Maven 2.2.1","0"
"47459","Struts 1","0"
"47459","AXIS","0"
"47459","CXF","0"
"47459","ILOG JRules","0"
"47459","Groovy","0"
"47459","Jenkins","0"
"47459","Websphere","0"
"47459","Tomcat","0"
"47459","Jetty","0"
"47459","Oracle DB","0"
"47459","Sybase","0"
"47459","","0"
"47460","","0"
"47461","","0"
"47462","PHP","0"
"47462","MySQL","0"
"47462","jQuery","0"
"47462","ModX","0"
"47462","API Amazon","0"
"47462","Facebook","0"
"47462","VK","0"
"47462","Google Maps","0"
"47462","Ajax","0"
"47462","HTML/CSS","0"
"47462","","0"
"47463","","0"
"47464","","0"
"47465","","0"
"47466","","0"
"47467","","0"
"47468","","0"
"47469","","289"
"47470","","12"
"47471","","0"
"47473","","27"
"47474","Apache HTTP Server","8"
"47474","PHP","8"
"47474","Mysql","8"
"47474","GIT","8"
"47474","Redmine","8"
"47474","Pivotal Tracker","8"
"47474","avconv","8"
"47474","Amazon S3","8"
"47474","SVN","8"
"47474","Jira","8"
"47474","Nginx","8"
"47474","Ruby on Rails","8"
"47474","REST","8"
"47474","ActiveAdmin","8"
"47474","SASS","8"
"47474","jQuery","8"
"47474","Twitter Bootstrap","8"
"47474","PostgreSQL","8"
"47474","Redis","8"
"47474","Capistrano","8"
"47474","Eventmachine","8"
"47474","Celluloid","8"
"47474","Pivotal Tracker","8"
"47474","JRuby","8"
"47475","","0"
"47476","","24"
"47477","","0"
"47478","PHP","60"
"47478","Jquery","60"
"47478","Jquery Mobile","60"
"47478","AngularJS","60"
"47479","","20"
"47480","","0"
"47481","","31"
"47482","","0"
"47483","","80"
"47485","Technologies: Scrum","11"
"47485","Agile. Tools: Jira","11"
"47485","Trello","11"
"47485","Jenkins","11"
"47485","IntelliJ IDEA. Front-end: backbone.js + underscore.js","11"
"47485","jQuery","11"
"47485","jQueryUI. HTML5","11"
"47485","CSS3. Build: Grunt. Version control: GIT. Back-end: PHP","11"
"47485","Zend Framework","11"
"47485","Tools &amp","11"
"47485","Confluence","11"
"47485","Apache Tomcat","11"
"47485","Maven","11"
"47485","Crucible","11"
"47485","jQueryUI","11"
"47485","Twitter Bootstrap","11"
"47485","HTML5","11"
"47485","CSS3","11"
"47485","LESS","11"
"47485","Build: Maven. Version control: GIT. Back-end: Java","11"
"47485","Spring","11"
"47485","Kanban. Tools: Jira","11"
"47485","Crucible and FishEye","11"
"47485","qUnit. HTML5","11"
"47485","SASS","11"
"47485","compass. Build: ruby","11"
"47485","rake. Version control: mercurial. Back-end: groovy","11"
"47485","Grails","11"
"47486","Delphi","80"
"47487","","36"
"47488","","0"
"47489","","156"
"47490","","0"
"47491","","117"
"47492","","74"
"47493","","65"
"47494","","0"
"47495","","0"
"47496","","0"
"47497","","0"
"47499","","0"
"47500","","0"
"47501","","0"
"47502","","0"
"47503","Microsoft Visual Studio.Net 2002 (Visual  Basic.Net)","48"
"47503","SQL Server 2000","48"
"47503","and Microsoft Windows 2000 Professional","48"
"47503","ASP.Net 2.0 and VB.Net and Oracle 10 g","48"
"47503","SQL Server 2005","48"
"47503","PHP","48"
"47503","Zend framework 1.7.7","48"
"47503","RPG ILE","48"
"47504","","0"
"47505","","0"
"47509","","0"
"47510","","216"
"47512","","233"
"47513","","0"
"47514","","12"
"47515","","0"
"47516","Java","0"
"47516","C++","0"
"47516","PHP","0"
"47516","Adobe Photoshop","0"
"47516","Flash","0"
"47516","Matlab","0"
"47516","MapBasic","0"
"47516","MapInfo","0"
"47516","AutoCAD 2011 (Russian)","0"
"47516","MySQL","0"
"47516","","0"
"47517","","0"
"47519","","0"
"47520","","204"
"47521","","23"
"47524","","48"
"47525","","0"
"47526","","36"
"47527","","0"
"47528","","0"
"47530","","0"
"47531","","54"
"47534","","0"
"47535","","0"
"47537","","96"
"47538","C# .NET 4.0","0"
"47538","VB .NET","0"
"47538","LINQ","0"
"47538","WCF","0"
"47538","Web Services","0"
"47538","XML","0"
"47538","ASP.NET WebForms","0"
"47538","ASP.NET MVC3 Razor","0"
"47538","html","0"
"47538","css","0"
"47538","javascript","0"
"47538","jquery","0"
"47538","ajax","0"
"47538","IIS 7.5","0"
"47538","Url Rewrite","0"
"47538","MsSQL 2008","0"
"47538","Kentico CMS","0"
"47538","SAML","0"
"47538","","0"
"47539","","0"
"47540","","0"
"47541","","0"
"47542","","0"
"47543","","0"
"47544","","0"
"47545","","0"
"47546","JavaScript","27"
"47546","SVN","27"
"47546","Windows. Scrum","27"
"47546","XML (XSLT","27"
"47546","XSD)","27"
"47546","HTML","27"
"47546","CSS","27"
"47546","JavaScript (Jquery","27"
"47546","RequireJS","27"
"47546","Modernizr)","27"
"47546","PHP","27"
"47546","MySQL","27"
"47546","SVN. Windows","27"
"47547","","0"
"47548","","228"
"47549","","216"
"47551","","24"
"47553","","41"
"47554","","0"
"47556","","0"
"47557","","24"
"47558","","0"
"47559","iOS","107"
"47559","Android OS","107"
"47559","OpenGL ES","107"
"47559","Airplay SDK","107"
"47561","","33"
"47562","","30"
"47563","","66"
"47564","","0"
"47566","","0"
"47567","","60"
"47568","","0"
"47569","","12"
"47570","","37"
"47571","Sencha ExtJs3","62"
"47571","PHP (Zend Framework) for building web services","62"
"47571","Oracle 11g","62"
"47571","Jasmine framework for testing JavaScript code","62"
"47572","","128"
"47573","","0"
"47574","","36"
"47575","","0"
"47576","","0"
"47581","","0"
"47582","","0"
"47583","","0"
"47586","","0"
"47588","","84"
"47589","","72"
"47590","","0"
"47591","","0"
"47592","","0"
"47594","","29"
"47596","","60"
"47597","","0"
"47598","","66"
"47599","","0"
"47601","","24"
"47603","","45"
"47604","","0"
"47605","","0"
"47607","","0"
"47608","","0"
"47609","","0"
"47610","","40"
"47611","","0"
"47612","","0"
"47613","","0"
"47614","Methodoligies: Scrum. OS: Windows. RDBMS: MS SQL Server. Languages: C#","8"
"47614","Javascript. Frameworks: ASP.NET MVC","8"
"47614","knockoutjs. Tools: MS Visual Studio 2010","8"
"47614","JetBrains Resharper","8"
"47614","MS SQL Management Studio","8"
"47614","Git","8"
"47614","Redmine","8"
"47614","Methodologies: Kanban. OS: Windows. DBMS: MongoDB. Languages: C#","8"
"47614","Javascript","8"
"47614","Python. Frameworks: ASP.NET MVC","8"
"47614","ASP.NET WebApi","8"
"47614","Angularjs","8"
"47614","knockoutjs. Tools: MS Visual Studio 2012/2013","8"
"47614","JetBrains WebStorm","8"
"47614","JetBrains PyCharm","8"
"47614","MongoVUE","8"
"47614","Jenkins","8"
"47614","SVN","8"
"47614","Redmine","8"
"47614","Assembla","8"
"47615","","0"
"47616","","0"
"47617","","144"
"47618","","0"
"47619","","0"
"47620","","99"
"47621","","0"
"47622","Borland C++ Builder","96"
"47624","","44"
"47625","","29"
"47626","","24"
"47629","","54"
"47630","","60"
"47631","","13"
"47632",".NET","0"
"47632","ASP.NET","0"
"47632","Windows Forms","0"
"47632","","0"
"47633","","0"
"47634","","60"
"47636","","0"
"47637","","0"
"47638","","0"
"47639","","0"
"47640","","0"
"47641","","0"
"47642","","14"
"47643","","0"
"47645","","0"
"47646","","25"
"47648","","5"
"47650","","0"
"47651","","0"
"47652","","0"
"47655","","0"
"47656","","0"
"47657","","0"
"47658","","0"
"47659",".Net","0"
"47659","DevExpress","0"
"47660","","24"
"47661","","0"
"47662","","252"
"47663","Balsamiq","21"
"47663","JIRA","21"
"47663","C#","21"
"47663","HTML","21"
"47663",".NET","21"
"47663","mobile devices","21"
"47663","tablets","21"
"47663","Mongo","21"
"47663","SQL","21"
"47663","Oracle","21"
"47663","Rally","21"
"47663","Java","21"
"47663","Ruby","21"
"47663","Flex","21"
"47663","Phyton","21"
"47663","MSSQL","21"
"47663",".net","21"
"47663","PHP","21"
"47663","XML","21"
"47663","Web Services","21"
"47663","Solr","21"
"47663","Tridion CMS","21"
"47663","Demandware","21"
"47663","Hybris","21"
"47663","MySQL","21"
"47663","Sqlite","21"
"47663","Jira","21"
"47663","WPF","21"
"47663","Enterprise Service Bus (FuseESB)","21"
"47663","SOA","21"
"47663","Digital Asset Management","21"
"47663","Cloud Infrastructure: Amazon RDS","21"
"47663","S3","21"
"47663","Private cloud","21"
"47663","Product Information Management system","21"
"47663","e-commerce integration (Demandware)","21"
"47663","php","21"
"47663","js","21"
"47663","Tridion CMS","21"
"47663","MS SQL","21"
"47663","JS","21"
"47663","Active Directory","21"
"47663","API","21"
"47664","MS SQL 2005","137"
"47664","WIX","137"
"47664","ASP.NET","137"
"47664",".NET","137"
"47664","ADO.NET","137"
"47664","C#","137"
"47664","CSS","137"
"47664","JS","137"
"47664","HTML","137"
"47664","T-SQL","137"
"47664","MS Windows 2003","137"
"47664","MS VS 2008 SP1","137"
"47664",".NET Framework 3.5 SP1","137"
"47664","JIRA","137"
"47664","MS SQL Server 2005 SP3","137"
"47664","Ektron CMS","137"
"47664","JQuery","137"
"47664","XML Web Services","137"
"47664","T-SQL","137"
"47664","C#","137"
"47664","XML","137"
"47664","LINQ","137"
"47664","JavaScript","137"
"47664",".NET 4.5","137"
"47664","ASP.NET MVC 4.5","137"
"47664","ASP.NET WEB API","137"
"47664","ASP.NET WEB API ODATA","137"
"47664","T4 Templates","137"
"47664","Microsoft Test Framework","137"
"47664","Speflow","137"
"47664","Selenium","137"
"47664","Moq","137"
"47664","StructureMap","137"
"47664","EF","137"
"47664","CSS3","137"
"47664","Backbone","137"
"47664","RequireJS","137"
"47664","JQUERY","137"
"47664","UNDERSCORE","137"
"47664","Team City","137"
"47664",".NET 4.0","137"
"47664","ASP.NET Web forms","137"
"47664","Nhibernate + fluent API","137"
"47664","HTML 5","137"
"47664","CSS 3","137"
"47664","NUNIT","137"
"47664","Umbraco","137"
"47664",".NET 3.5","137"
"47664","WCF","137"
"47664","WWF","137"
"47664","SQL SERVER 2008. ADO.NET","137"
"47664","SPRING.NET","137"
"47664","UNITY","137"
"47664","ASP.NET 4.0","137"
"47664",".NET 4.0","137"
"47664","ADAM","137"
"47664","SOLR","137"
"47664","set of media engine tools","137"
"47664","META 4","137"
"47664","WCF Services","137"
"47664","Windows Services","137"
"47664","SQL SERVER 2008","137"
"47664","LBLGEN","137"
"47664","OPEN XML","137"
"47664","Synchronization Primitives","137"
"47664","ASP.NET WEB FORMS","137"
"47664","BITRIX CMS","137"
"47664","WINDOWS SERVICES","137"
"47664","JS","137"
"47665","","0"
"47666","","51"
"47667","","0"
"47668","","165"
"47669","","0"
"47670","","23"
"47671","","0"
"47672","","72"
"47673","","96"
"47674","asp.net mvc 3","0"
"47674","","0"
"47675","","67"
"47676","","0"
"47678","","116"
"47679","Mercurial","38"
"47679","Rhodecode","38"
"47679","Sonar","38"
"47679","Grails","38"
"47679","MSSQL Server 2012","38"
"47679","Team City","38"
"47679","Zabbix","38"
"47679","Glassfish","38"
"47679","Windows Server 2008 R2","38"
"47679","Kaseya","38"
"47680","","0"
"47681","","0"
"47682","","0"
"47683","","68"
"47685","","54"
"47686","","0"
"47688","","102"
"47689","","69"
"47690","Apache","35"
"47690","Squid","35"
"47690","NFS","35"
"47690","LVM","35"
"47690","DNS","35"
"47690","vSphere","35"
"47690","Cacti","35"
"47690","Zenoss","35"
"47690","Nagios","35"
"47690","CVS","35"
"47690","CFengine","35"
"47690","RedHat","35"
"47690","Centos","35"
"47690","FreeBSD","35"
"47690","Windows 2008","35"
"47690","Ubersmith","35"
"47690","OnApp","35"
"47690","SolusVM","35"
"47690","XEN","35"
"47690","OpenVZ","35"
"47690","WHM/cPanel","35"
"47690","Mysql","35"
"47690","CentOS","35"
"47690","Ubuntu","35"
"47690","Debian","35"
"47690","Windows Server 2003/2008","35"
"47690","cPanel","35"
"47690","SSH","35"
"47690","MySQL","35"
"47690","ProFTPd","35"
"47690","Ubuntu","35"
"47691","","34"
"47692","","58"
"47694","","36"
"47698","","72"
"47699","","63"
"47701","","360"
"47702","","0"
"47703","","69"
"47704","Java 1.6","0"
"47704","J2EE","0"
"47704","JSF/Facelets","0"
"47704","Glassfish","0"
"47704","Maven","0"
"47704","Eclipse","0"
"47704","SVN","0"
"47704","","0"
"47705","","60"
"47706","","0"
"47707","","0"
"47708","","60"
"47709","","0"
"47710","","0"
"47711","","0"
"47712","","33"
"47713","","0"
"47714","","0"
"47715","","0"
"47720","","32"
"47733","","7"
"47768","","142"
"47769","","0"
"47771","","24"
"47772","","0"
"47773","","164"
"47774","","0"
"47775","","12"
"47776","","0"
"47777","","141"
"47778","","108"
"47779","","0"
"47780","","0"
"47781","","84"
"47783","","0"
"47784","","0"
"47785","","0"
"47786","","0"
"47787","","80"
"47788","HTML","88"
"47788","HTML5","88"
"47788","CSS","88"
"47788","CSS3","88"
"47788","jQuery","88"
"47788","Javascript","88"
"47788","Photoshop","88"
"47789","","0"
"47790","","12"
"47791","","0"
"47792","Jira","108"
"47792","Filemaker","108"
"47792","ClearQuest","108"
"47792","Java","108"
"47792","AccuRev","108"
"47792","Operating Systems (OSX and Windows)","108"
"47793","","62"
"47794","","0"
"47795","","0"
"47796","","69"
"47797","","0"
"47799","","0"
"47801","","0"
"47802","","3"
"47803","","0"
"47804","","0"
"47805","","0"
"47806","","16"
"47807","","0"
"47809","","0"
"47810","","240"
"47812","","56"
"47813","","0"
"47814","","72"
"47815","","0"
"47816","","51"
"47817","","0"
"47819","JIRA","57"
"47819","Confluence","57"
"47819","Google Docs","57"
"47819","Balsamiq Mockups","57"
"47819","Jing","57"
"47819","Fast Stone Capture","57"
"47819","HyperCam","57"
"47819","Total Recorder","57"
"47819","Team Viewer","57"
"47819","Unity3D","57"
"47819","Back&amp","57"
"47819","CMS","57"
"47819","Get Data Back","57"
"47819","TrueCrypt","57"
"47819","MHDD 4.6","57"
"47819","Mem Test 86+","57"
"47819","Acronis","57"
"47819","3DMark","57"
"47819","Nokia Test Mon","57"
"47819","1C Enterprise","57"
"47819","Microsoft Visio","57"
"47819","VMWare Workstation","57"
"47819","PHPMyAdmin","57"
"47819","Plugin Content debugger for web browsers","57"
"47819","Ad blocker for web browsers","57"
"47820","Web (desktop","184"
"47820","iOS","184"
"47820","Android)","184"
"47820","Amazon EC2","184"
"47820","Python","184"
"47820","Java","184"
"47820","Oracle","184"
"47820","Web(desktop","184"
"47820","Cloud storage","184"
"47820","Smart TV","184"
"47820","Mobile(iOS","184"
"47820","Android","184"
"47820","Symbian)","184"
"47820","PostgreSQL","184"
"47822",".NET and C++","113"
"47822","Java and C++","113"
"47822","Android","113"
"47823","Web-frameworks Symfony","17"
"47823","jQuery (Javascript)","17"
"47823","MySQL","17"
"47823","Wordpress","17"
"47823","Web-frameworks Wordpress","17"
"47823","Joomla","17"
"47823","Symfony 2.0","17"
"47824","","0"
"47825","","0"
"47827","","204"
"47828","","24"
"47830","","0"
"47831","","0"
"47834","","0"
"47835","","0"
"47836","","44"
"47837","","0"
"47838","","71"
"47839","","27"
"47840","","72"
"47842","","0"
"47843","","0"
"47844","","0"
"47845","","0"
"47846","","0"
"47847","","0"
"47848","","0"
"47849","","89"
"47850","","0"
"47851","","0"
"47852","","0"
"47853","","0"
"47854","","0"
"47855","","0"
"47856","","8"
"47857","","62"
"47858","","0"
"47860","PHP","95"
"47860","JavaScript and MySQL","95"
"47860","Perl","95"
"47860","ASP.NET","95"
"47860","C#","95"
"47860","MS SQL","95"
"47860","Silverlight","95"
"47860","XNA","95"
"47860","ASP.NET MVC","95"
"47860","Entity Framework","95"
"47860","JavaScript","95"
"47860","VB.NET","95"
"47860","SharePoint","95"
"47860","Oracle","95"
"47861","","0"
"47862","","43"
"47863","","116"
"47864","Drupal + modules","162"
"47864","import xml csv","162"
"47865","","0"
"47866","","0"
"47867","","0"
"47868","","0"
"47869","","38"
"47870","","59"
"47871","","0"
"47872","Visual Studio 2012","0"
"47872","Office tools","0"
"47872","Office Interop Assemblies","0"
"47872","Entity framework","0"
"47872","COM-Objects","0"
"47872","Inno Setup","0"
"47872","Tortoise SVN","0"
"47872","Agile","0"
"47873","","79"
"47874","","12"
"47875","","0"
"47877","","260"
"47879","","92"
"47880","","0"
"47881","Python","0"
"47881","Google App Engine","0"
"47881","Django","0"
"47881","Twisted","0"
"47881","Zope","0"
"47881","Plone CMS","0"
"47881","Buildout","0"
"47881","XMPP","0"
"47881","JavaScript","0"
"47881","HTML","0"
"47881","CSS","0"
"47881","Apache","0"
"47881","Squid","0"
"47881","Linux","0"
"47881","vim","0"
"47881","svn","0"
"47881","Trac","0"
"47881","ssh","0"
"47881","Bash","0"
"47881","MySQL","0"
"47881","OpenStack","0"
"47881","REST API","0"
"47881","git","0"
"47881","bash","0"
"47881","Jira","0"
"47881","Gitlab","0"
"47881","Confluence","0"
"47881","Stripe","0"
"47882","","0"
"47885","","0"
"47886","Drupal CMS","20"
"47887","Linkbuilder","0"
"47888","","85"
"47889","","122"
"47890","","0"
"47891","","340"
"47892","","12"
"47894","C/C++","49"
"47894","Qt","49"
"47894","OpenGL","49"
"47894","Multithreading","49"
"47894","Network. Qt Creator","49"
"47894","Linux API","49"
"47894","WinAPI","49"
"47894","document specifications (RTF","49"
"47894","OOXML)","49"
"47894","ATL","49"
"47894","SIMD optimization. MS Visual Studio","49"
"47894","C++","49"
"47894","WTL","49"
"47894","COM","49"
"47894","Windows API","49"
"47894","SQL and NoSQL","49"
"47894","Network. MS Visual Studio","49"
"47894","Nintendo SDK. MS Visual Studio","49"
"47894","Mistic Game Engine","49"
"47894","SQLite","49"
"47894","algorithms. MS Visual Studio","49"
"47894","GNU tool chain","49"
"47894","Python","49"
"47894","Network","49"
"47894","MySQL","49"
"47894","Multithreading. MS Visual Studio","49"
"47894","Aptana Studio","49"
"47895","","0"
"47897","","0"
"47901","","194"
"47902","","168"
"47903","","12"
"47904","","72"
"47905","","24"
"47906","","13"
"47907","","0"
"47913","","0"
"47914","","0"
"47921","","129"
"47922","","0"
"47923","","12"
"47924","","28"
"47926","","0"
"47927","","0"
"47928","","0"
"47929","","0"
"47930","","0"
"47931","","0"
"47933","","0"
"47934","","0"
"47937","","0"
"47938","","0"
"47939","","0"
"47940","","0"
"47941","","0"
"47942","","0"
"47943","","0"
"47944","Delphi","264"
"47944","Oracle SQL","264"
"47944","C","264"
"47944","C++","264"
"47944","Qt","264"
"47944","QtCreator","264"
"47944","Qwt","264"
"47944","JAMA","264"
"47944","SmartSVN","264"
"47944","EJDB","264"
"47944","MongoDB","264"
"47944","Qt3","264"
"47944","Qt4","264"
"47944","Eclipse","264"
"47944","CVS","264"
"47944","Qt5","264"
"47944","QtCreator","264"
"47945","","2"
"47946","","50"
"47948","","0"
"47950","","0"
"47952","HTML/CSS/XML/ASP.NET/SQL Server 2000","12"
"47953","","0"
"47954","","0"
"47956","","0"
"47957","","0"
"47958","","0"
"47960","Java","11"
"47960","Selenium","11"
"47960","JUnit","11"
"47960","Selenium IDE","11"
"47961","","0"
"47962","","0"
"47963","","0"
"47964","","0"
"47965","","81"
"47966","","0"
"47967","","0"
"47968","","11"
"47969","---SharePoint 2010 and SharePoint 2013 ---Caml Query ---SharePoint Designer","24"
"47969","Power Shell ---Asp.net using Microsoft c#.net ---Visual Studio 2005","24"
